页码,评分,评价标签,评论原文
2,5分,超棒,开封市博物馆位于金明区，从市区坐公交可以直达，与美术馆、规划馆合一，但博物馆只能从西门进入。开封博物馆是18年开的新馆，环境好的没话说，规模在全国地级市博物馆中也是顶级的。博物馆是了解开封七朝古都最佳去处，为国内一级博物馆。 建议从二楼左侧开始游览，了解开封七千年文明史，最棒的当然是东京汴梁篇，是博物馆历史展之精华。上篇文物翔实，中篇是清明上河图特展，主要是反映东京汴梁城的社会风貌，下篇是北宋诗词书画展，基本上都是故宫博物院馆藏北宋书画的复制品，虽然是复制品，但你在故宫根本不可能见到。一楼有宋代科技展、明清宫廷用具展、石刻佛像展。在里面待了一下午，竟然没有看完。​
2,5分,超棒,"开封府题名记碑

你能找到多少名字？

包公的名字，早已被老百姓们摸出了凹痕……

其他还有:

晋王（宋太宗，高粱河车神）

襄王（宋真宗，刘娥老公）

廷美（宋太祖和宋太宗的弟弟，小可怜）

（发现未来皇帝和宗室当开封府尹的时候，名字下面都没刻具体时间，如果是因为避讳的原因，那也把晋王跟赵廷美刻上了……廷美还没刻姓）

欧阳修（醉翁之意不在酒，在乎山水之间也）（郑州博物馆有苏轼书醉翁亭记刻石，值得一看）

范仲淹（先天下之忧而忧，后天下之乐而乐）

苏颂（水运仪象台设计者，主持编修《本草图经》（学中药的同学还记得吧？），什么都好，就是不该送侍女（赵构他妈）给宋徽宗……）

蔡京：（这个不用说了吧……）

其他王拱辰之类的就更不用说了吧……

（tips:原碑在开封博物馆一楼开封府特展，但是字迹有的不太好辨认，二楼有拓片，看得更清楚一些，可以先上二楼，从远古时代直到辽宋金元明清，再下一楼看两个特展）

其他还有很多有意思的石刻，一些佛教造像，碑文，汴河河道海马瑞兽砖雕（照片，遗址还在发掘中，可以去参观），包公碑铭拓片，王拱辰碑铭拓片（原件在河南博物院……）黄裳所刻星图（九阴真经？……）

值得细细品味的文物还有很多……"
2,5分,超棒,"开封博物馆，东京梦华，一眼千年！

从夏朝老丘到今天的开封，电子屏上层层叠叠的历代开封城，感受时间的流逝和历史的变迁……（PS:城摞城博物馆虽然小，但真的值得一看！有时间的话可以在城墙上走走……五千年的历史就在脚下）

珍贵文物太多了，开封府记名碑，大晟钟，还有很多有意思的文物，比如大长腿骆驼，手中捧小鸟？的唐代仕女俑和抱鸭子的小姑娘，历代钱币，精美的铜镜，同穴三兄弟？……水运仪象台很震撼！汴河遗址的海马瑞兽石刻只有照片，希望下次有机会能去参观。

开封博物馆除了珍贵文物，其实还有更多情怀，或许是一张照片，或许是一组雕塑，甚至一个地名……比如孟子见梁惠王（民为贵，社稷次之，君为轻），比如伊尹故里，比如曹植墓（才高八斗），比如信陵君，比如侯嬴井（夷门监者，窃符救赵，千秋二壮士，烜赫大梁城），比如李白杜甫高适相会于古吹台……无数风流总被雨打风吹去，无数历史掩埋于黄土之下，但我们后人总会铭记于心。"
2,5分,超棒,非常值得去的一个博物馆，里面的每一个场馆都各有特色和主题，每一个场馆都让人忍不住驻足，开封博物馆是一座集文物收藏、文物保护、科学研究、陈列展览、宣传教育为一体的地方综合性博物馆！开封市博物馆有馆藏文物23062件，其中珍贵文物6780件。
2,5分,超棒,八朝古都的开封，博物馆里尽显历史的厚重。值得一看。我们是3月23日上午去的，赶上了博物馆10点的官方专场讲解，讲解员美丽大方，工作热情，讲解细致到位，耐心回答游客的提问，体验感非常棒。
2,5分,超棒,参观八朝古都开封博物馆 进来就被大屏吸引到了 满屏的文物 触屏可以点击 看到文物的简介 在旁边给娃租了个眼镜讲解器 50块钱30个文物 感觉有点少 而且对我这种戴眼镜的人不友好 毕竟孩子喜欢 工作人员带着口罩 还用湿巾擦了眼镜 感觉挺好的 全馆一共两层 18个展厅 但有好几个都没开 参观顺序从二楼开始 途中遇上人工讲解 跟着听了一会儿 感觉也不错 多次听见广播说有免费讲解 带娃不想挤了 走走歇歇全程近两个小时没看完 有机会再来吧 总体来说 博物馆体验感还是非常可以的 除了一些素质不高的游客 毕竟人多 嘈杂些
2,5分,超棒,"开封博物馆送福了！

腊月二十四，博物馆的小哥哥小姐姐现场书写春联送给大家！

后续还有很多有意思的活动，比如扫房子，做果子，希望以后能有更多有意思的活动！"
2,5分,超棒,开封市博物馆位于河南省开封市开封新区五大街与六大街之间的郑开大道北侧，中意湖东临，是一座集文物收藏、文物保护、科学研究、陈列展览、宣传教育为一体的地方综合性博物馆[24]，为开封市文化广电和旅游局局属单位[48]。开封市博物馆于1962年3月3日成立[16][27]，原址位于三胜街，是在河南省博物馆迁往郑州后的原址上筹建起来的[24]。1986年在风景秀丽的包公湖畔扩建新馆，1988年9月建成，并正式对外开放。2014年3月，开封市博物馆中意湖馆区正式开工建设，2018年3月对外开放。[24]建筑总面积54286平方米，其中展厅面积11855平方米，文物库房面积约4400平方米
2,5分,超棒,开封博物馆，也算是命途多舛了，既不能和故宫索要《清明上河图》，也无法抹掉曾经遭遇梁上君子的劫难，连包公湖边的地理位置，也变成了老黄历，不过，如今的新馆的确不凡，可谓器宇轩昂，尤其是一楼展厅瑞鹤图与水运仪象台的复原再现，无愧于‘’国家一级博物馆‘’之称。开封作为八朝古都，历史渊源颇为深厚，怎奈地处黄河冲积扇平原，成也萧何败也萧何，多次惨遭灭顶之灾，以至于现存古物古建极为有限，加之特殊原因，馆内较多高端展品都是复制品，当然，质量颇高。最值得一提的就是《清明上河图》，现存仿品艺术价值也相当高，最为难得的是可以近距离一点一点地慢慢欣赏细细品味，生动有趣极了。大晟编钟是镇馆之宝，真品。开封在北宋时期臻于极致，八荒辐辏，万国咸通，汴京富丽，天下无双，华夏文明最灿烂的一段时期，开封位列榜首。只是，历史不会简单重复，历史也不会轻易湮没，拂去历史的云烟，而今迈步从头越。
2,5分,超棒,"- 二层常规陈列展厅：1号厅展示新石器时代至隋唐五代时期文物；2号厅和4号厅分别为“东京梦华 宋金时期”的上下篇；3号厅是《清明上河园》专题展；5号厅展出元明清时期文物；6号厅为开封记忆-近现代社会生活展。
 
- 一层专题展厅：10号厅的民俗遗珍-朱仙镇木板年画艺术展、13号厅的祥开紫金-明清皇家用品展、14号厅的梵影佛光-明清佛像展值得一看，此外还有临时展厅、馆藏书画精品展、馆藏石刻精品展、宋代科技展等。"
3,5分,超棒,开封市博物馆位于金明区，从市区坐公交可以直达，与美术馆、规划馆合一，但博物馆只能从西门进入。开封博物馆是18年开的新馆，环境好的没话说，规模在全国地级市博物馆中也是顶级的。博物馆是了解开封七朝古都最佳去处，为国内一级博物馆。 建议从二楼左侧开始游览，了解开封七千年文明史，最棒的当然是东京汴梁篇，是博物馆历史展之精华。上篇文物翔实，中篇是清明上河图特展，主要是反映东京汴梁城的社会风貌，下篇是北宋诗词书画展，基本上都是故宫博物院馆藏北宋书画的复制品，虽然是复制品，但你在故宫根本不可能见到。一楼有宋代科技展、明清宫廷用具展、石刻佛像展。在里面待了一下午，竟然没有看完。​
3,5分,超棒,"开封府题名记碑

你能找到多少名字？

包公的名字，早已被老百姓们摸出了凹痕……

其他还有:

晋王（宋太宗，高粱河车神）

襄王（宋真宗，刘娥老公）

廷美（宋太祖和宋太宗的弟弟，小可怜）

（发现未来皇帝和宗室当开封府尹的时候，名字下面都没刻具体时间，如果是因为避讳的原因，那也把晋王跟赵廷美刻上了……廷美还没刻姓）

欧阳修（醉翁之意不在酒，在乎山水之间也）（郑州博物馆有苏轼书醉翁亭记刻石，值得一看）

范仲淹（先天下之忧而忧，后天下之乐而乐）

苏颂（水运仪象台设计者，主持编修《本草图经》（学中药的同学还记得吧？），什么都好，就是不该送侍女（赵构他妈）给宋徽宗……）

蔡京：（这个不用说了吧……）

其他王拱辰之类的就更不用说了吧……

（tips:原碑在开封博物馆一楼开封府特展，但是字迹有的不太好辨认，二楼有拓片，看得更清楚一些，可以先上二楼，从远古时代直到辽宋金元明清，再下一楼看两个特展）

其他还有很多有意思的石刻，一些佛教造像，碑文，汴河河道海马瑞兽砖雕（照片，遗址还在发掘中，可以去参观），包公碑铭拓片，王拱辰碑铭拓片（原件在河南博物院……）黄裳所刻星图（九阴真经？……）

值得细细品味的文物还有很多……"
3,5分,超棒,"开封博物馆，东京梦华，一眼千年！

从夏朝老丘到今天的开封，电子屏上层层叠叠的历代开封城，感受时间的流逝和历史的变迁……（PS:城摞城博物馆虽然小，但真的值得一看！有时间的话可以在城墙上走走……五千年的历史就在脚下）

珍贵文物太多了，开封府记名碑，大晟钟，还有很多有意思的文物，比如大长腿骆驼，手中捧小鸟？的唐代仕女俑和抱鸭子的小姑娘，历代钱币，精美的铜镜，同穴三兄弟？……水运仪象台很震撼！汴河遗址的海马瑞兽石刻只有照片，希望下次有机会能去参观。

开封博物馆除了珍贵文物，其实还有更多情怀，或许是一张照片，或许是一组雕塑，甚至一个地名……比如孟子见梁惠王（民为贵，社稷次之，君为轻），比如伊尹故里，比如曹植墓（才高八斗），比如信陵君，比如侯嬴井（夷门监者，窃符救赵，千秋二壮士，烜赫大梁城），比如李白杜甫高适相会于古吹台……无数风流总被雨打风吹去，无数历史掩埋于黄土之下，但我们后人总会铭记于心。"
3,5分,超棒,非常值得去的一个博物馆，里面的每一个场馆都各有特色和主题，每一个场馆都让人忍不住驻足，开封博物馆是一座集文物收藏、文物保护、科学研究、陈列展览、宣传教育为一体的地方综合性博物馆！开封市博物馆有馆藏文物23062件，其中珍贵文物6780件。
3,5分,超棒,八朝古都的开封，博物馆里尽显历史的厚重。值得一看。我们是3月23日上午去的，赶上了博物馆10点的官方专场讲解，讲解员美丽大方，工作热情，讲解细致到位，耐心回答游客的提问，体验感非常棒。
3,5分,超棒,参观八朝古都开封博物馆 进来就被大屏吸引到了 满屏的文物 触屏可以点击 看到文物的简介 在旁边给娃租了个眼镜讲解器 50块钱30个文物 感觉有点少 而且对我这种戴眼镜的人不友好 毕竟孩子喜欢 工作人员带着口罩 还用湿巾擦了眼镜 感觉挺好的 全馆一共两层 18个展厅 但有好几个都没开 参观顺序从二楼开始 途中遇上人工讲解 跟着听了一会儿 感觉也不错 多次听见广播说有免费讲解 带娃不想挤了 走走歇歇全程近两个小时没看完 有机会再来吧 总体来说 博物馆体验感还是非常可以的 除了一些素质不高的游客 毕竟人多 嘈杂些
3,5分,超棒,"开封博物馆送福了！

腊月二十四，博物馆的小哥哥小姐姐现场书写春联送给大家！

后续还有很多有意思的活动，比如扫房子，做果子，希望以后能有更多有意思的活动！"
3,5分,超棒,开封市博物馆位于河南省开封市开封新区五大街与六大街之间的郑开大道北侧，中意湖东临，是一座集文物收藏、文物保护、科学研究、陈列展览、宣传教育为一体的地方综合性博物馆[24]，为开封市文化广电和旅游局局属单位[48]。开封市博物馆于1962年3月3日成立[16][27]，原址位于三胜街，是在河南省博物馆迁往郑州后的原址上筹建起来的[24]。1986年在风景秀丽的包公湖畔扩建新馆，1988年9月建成，并正式对外开放。2014年3月，开封市博物馆中意湖馆区正式开工建设，2018年3月对外开放。[24]建筑总面积54286平方米，其中展厅面积11855平方米，文物库房面积约4400平方米
3,5分,超棒,开封博物馆，也算是命途多舛了，既不能和故宫索要《清明上河图》，也无法抹掉曾经遭遇梁上君子的劫难，连包公湖边的地理位置，也变成了老黄历，不过，如今的新馆的确不凡，可谓器宇轩昂，尤其是一楼展厅瑞鹤图与水运仪象台的复原再现，无愧于‘’国家一级博物馆‘’之称。开封作为八朝古都，历史渊源颇为深厚，怎奈地处黄河冲积扇平原，成也萧何败也萧何，多次惨遭灭顶之灾，以至于现存古物古建极为有限，加之特殊原因，馆内较多高端展品都是复制品，当然，质量颇高。最值得一提的就是《清明上河图》，现存仿品艺术价值也相当高，最为难得的是可以近距离一点一点地慢慢欣赏细细品味，生动有趣极了。大晟编钟是镇馆之宝，真品。开封在北宋时期臻于极致，八荒辐辏，万国咸通，汴京富丽，天下无双，华夏文明最灿烂的一段时期，开封位列榜首。只是，历史不会简单重复，历史也不会轻易湮没，拂去历史的云烟，而今迈步从头越。
3,5分,超棒,"- 二层常规陈列展厅：1号厅展示新石器时代至隋唐五代时期文物；2号厅和4号厅分别为“东京梦华 宋金时期”的上下篇；3号厅是《清明上河园》专题展；5号厅展出元明清时期文物；6号厅为开封记忆-近现代社会生活展。
 
- 一层专题展厅：10号厅的民俗遗珍-朱仙镇木板年画艺术展、13号厅的祥开紫金-明清皇家用品展、14号厅的梵影佛光-明清佛像展值得一看，此外还有临时展厅、馆藏书画精品展、馆藏石刻精品展、宋代科技展等。"
4,5分,超棒,开封市博物馆位于金明区，从市区坐公交可以直达，与美术馆、规划馆合一，但博物馆只能从西门进入。开封博物馆是18年开的新馆，环境好的没话说，规模在全国地级市博物馆中也是顶级的。博物馆是了解开封七朝古都最佳去处，为国内一级博物馆。 建议从二楼左侧开始游览，了解开封七千年文明史，最棒的当然是东京汴梁篇，是博物馆历史展之精华。上篇文物翔实，中篇是清明上河图特展，主要是反映东京汴梁城的社会风貌，下篇是北宋诗词书画展，基本上都是故宫博物院馆藏北宋书画的复制品，虽然是复制品，但你在故宫根本不可能见到。一楼有宋代科技展、明清宫廷用具展、石刻佛像展。在里面待了一下午，竟然没有看完。​
4,5分,超棒,"开封府题名记碑

你能找到多少名字？

包公的名字，早已被老百姓们摸出了凹痕……

其他还有:

晋王（宋太宗，高粱河车神）

襄王（宋真宗，刘娥老公）

廷美（宋太祖和宋太宗的弟弟，小可怜）

（发现未来皇帝和宗室当开封府尹的时候，名字下面都没刻具体时间，如果是因为避讳的原因，那也把晋王跟赵廷美刻上了……廷美还没刻姓）

欧阳修（醉翁之意不在酒，在乎山水之间也）（郑州博物馆有苏轼书醉翁亭记刻石，值得一看）

范仲淹（先天下之忧而忧，后天下之乐而乐）

苏颂（水运仪象台设计者，主持编修《本草图经》（学中药的同学还记得吧？），什么都好，就是不该送侍女（赵构他妈）给宋徽宗……）

蔡京：（这个不用说了吧……）

其他王拱辰之类的就更不用说了吧……

（tips:原碑在开封博物馆一楼开封府特展，但是字迹有的不太好辨认，二楼有拓片，看得更清楚一些，可以先上二楼，从远古时代直到辽宋金元明清，再下一楼看两个特展）

其他还有很多有意思的石刻，一些佛教造像，碑文，汴河河道海马瑞兽砖雕（照片，遗址还在发掘中，可以去参观），包公碑铭拓片，王拱辰碑铭拓片（原件在河南博物院……）黄裳所刻星图（九阴真经？……）

值得细细品味的文物还有很多……"
4,5分,超棒,"开封博物馆，东京梦华，一眼千年！

从夏朝老丘到今天的开封，电子屏上层层叠叠的历代开封城，感受时间的流逝和历史的变迁……（PS:城摞城博物馆虽然小，但真的值得一看！有时间的话可以在城墙上走走……五千年的历史就在脚下）

珍贵文物太多了，开封府记名碑，大晟钟，还有很多有意思的文物，比如大长腿骆驼，手中捧小鸟？的唐代仕女俑和抱鸭子的小姑娘，历代钱币，精美的铜镜，同穴三兄弟？……水运仪象台很震撼！汴河遗址的海马瑞兽石刻只有照片，希望下次有机会能去参观。

开封博物馆除了珍贵文物，其实还有更多情怀，或许是一张照片，或许是一组雕塑，甚至一个地名……比如孟子见梁惠王（民为贵，社稷次之，君为轻），比如伊尹故里，比如曹植墓（才高八斗），比如信陵君，比如侯嬴井（夷门监者，窃符救赵，千秋二壮士，烜赫大梁城），比如李白杜甫高适相会于古吹台……无数风流总被雨打风吹去，无数历史掩埋于黄土之下，但我们后人总会铭记于心。"
4,5分,超棒,非常值得去的一个博物馆，里面的每一个场馆都各有特色和主题，每一个场馆都让人忍不住驻足，开封博物馆是一座集文物收藏、文物保护、科学研究、陈列展览、宣传教育为一体的地方综合性博物馆！开封市博物馆有馆藏文物23062件，其中珍贵文物6780件。
4,5分,超棒,八朝古都的开封，博物馆里尽显历史的厚重。值得一看。我们是3月23日上午去的，赶上了博物馆10点的官方专场讲解，讲解员美丽大方，工作热情，讲解细致到位，耐心回答游客的提问，体验感非常棒。
4,5分,超棒,参观八朝古都开封博物馆 进来就被大屏吸引到了 满屏的文物 触屏可以点击 看到文物的简介 在旁边给娃租了个眼镜讲解器 50块钱30个文物 感觉有点少 而且对我这种戴眼镜的人不友好 毕竟孩子喜欢 工作人员带着口罩 还用湿巾擦了眼镜 感觉挺好的 全馆一共两层 18个展厅 但有好几个都没开 参观顺序从二楼开始 途中遇上人工讲解 跟着听了一会儿 感觉也不错 多次听见广播说有免费讲解 带娃不想挤了 走走歇歇全程近两个小时没看完 有机会再来吧 总体来说 博物馆体验感还是非常可以的 除了一些素质不高的游客 毕竟人多 嘈杂些
4,5分,超棒,"开封博物馆送福了！

腊月二十四，博物馆的小哥哥小姐姐现场书写春联送给大家！

后续还有很多有意思的活动，比如扫房子，做果子，希望以后能有更多有意思的活动！"
4,5分,超棒,开封市博物馆位于河南省开封市开封新区五大街与六大街之间的郑开大道北侧，中意湖东临，是一座集文物收藏、文物保护、科学研究、陈列展览、宣传教育为一体的地方综合性博物馆[24]，为开封市文化广电和旅游局局属单位[48]。开封市博物馆于1962年3月3日成立[16][27]，原址位于三胜街，是在河南省博物馆迁往郑州后的原址上筹建起来的[24]。1986年在风景秀丽的包公湖畔扩建新馆，1988年9月建成，并正式对外开放。2014年3月，开封市博物馆中意湖馆区正式开工建设，2018年3月对外开放。[24]建筑总面积54286平方米，其中展厅面积11855平方米，文物库房面积约4400平方米
4,5分,超棒,开封博物馆，也算是命途多舛了，既不能和故宫索要《清明上河图》，也无法抹掉曾经遭遇梁上君子的劫难，连包公湖边的地理位置，也变成了老黄历，不过，如今的新馆的确不凡，可谓器宇轩昂，尤其是一楼展厅瑞鹤图与水运仪象台的复原再现，无愧于‘’国家一级博物馆‘’之称。开封作为八朝古都，历史渊源颇为深厚，怎奈地处黄河冲积扇平原，成也萧何败也萧何，多次惨遭灭顶之灾，以至于现存古物古建极为有限，加之特殊原因，馆内较多高端展品都是复制品，当然，质量颇高。最值得一提的就是《清明上河图》，现存仿品艺术价值也相当高，最为难得的是可以近距离一点一点地慢慢欣赏细细品味，生动有趣极了。大晟编钟是镇馆之宝，真品。开封在北宋时期臻于极致，八荒辐辏，万国咸通，汴京富丽，天下无双，华夏文明最灿烂的一段时期，开封位列榜首。只是，历史不会简单重复，历史也不会轻易湮没，拂去历史的云烟，而今迈步从头越。
4,5分,超棒,"- 二层常规陈列展厅：1号厅展示新石器时代至隋唐五代时期文物；2号厅和4号厅分别为“东京梦华 宋金时期”的上下篇；3号厅是《清明上河园》专题展；5号厅展出元明清时期文物；6号厅为开封记忆-近现代社会生活展。
 
- 一层专题展厅：10号厅的民俗遗珍-朱仙镇木板年画艺术展、13号厅的祥开紫金-明清皇家用品展、14号厅的梵影佛光-明清佛像展值得一看，此外还有临时展厅、馆藏书画精品展、馆藏石刻精品展、宋代科技展等。"
5,5分,超棒,开封市博物馆位于金明区，从市区坐公交可以直达，与美术馆、规划馆合一，但博物馆只能从西门进入。开封博物馆是18年开的新馆，环境好的没话说，规模在全国地级市博物馆中也是顶级的。博物馆是了解开封七朝古都最佳去处，为国内一级博物馆。 建议从二楼左侧开始游览，了解开封七千年文明史，最棒的当然是东京汴梁篇，是博物馆历史展之精华。上篇文物翔实，中篇是清明上河图特展，主要是反映东京汴梁城的社会风貌，下篇是北宋诗词书画展，基本上都是故宫博物院馆藏北宋书画的复制品，虽然是复制品，但你在故宫根本不可能见到。一楼有宋代科技展、明清宫廷用具展、石刻佛像展。在里面待了一下午，竟然没有看完。​
5,5分,超棒,"开封府题名记碑

你能找到多少名字？

包公的名字，早已被老百姓们摸出了凹痕……

其他还有:

晋王（宋太宗，高粱河车神）

襄王（宋真宗，刘娥老公）

廷美（宋太祖和宋太宗的弟弟，小可怜）

（发现未来皇帝和宗室当开封府尹的时候，名字下面都没刻具体时间，如果是因为避讳的原因，那也把晋王跟赵廷美刻上了……廷美还没刻姓）

欧阳修（醉翁之意不在酒，在乎山水之间也）（郑州博物馆有苏轼书醉翁亭记刻石，值得一看）

范仲淹（先天下之忧而忧，后天下之乐而乐）

苏颂（水运仪象台设计者，主持编修《本草图经》（学中药的同学还记得吧？），什么都好，就是不该送侍女（赵构他妈）给宋徽宗……）

蔡京：（这个不用说了吧……）

其他王拱辰之类的就更不用说了吧……

（tips:原碑在开封博物馆一楼开封府特展，但是字迹有的不太好辨认，二楼有拓片，看得更清楚一些，可以先上二楼，从远古时代直到辽宋金元明清，再下一楼看两个特展）

其他还有很多有意思的石刻，一些佛教造像，碑文，汴河河道海马瑞兽砖雕（照片，遗址还在发掘中，可以去参观），包公碑铭拓片，王拱辰碑铭拓片（原件在河南博物院……）黄裳所刻星图（九阴真经？……）

值得细细品味的文物还有很多……"
5,5分,超棒,"开封博物馆，东京梦华，一眼千年！

从夏朝老丘到今天的开封，电子屏上层层叠叠的历代开封城，感受时间的流逝和历史的变迁……（PS:城摞城博物馆虽然小，但真的值得一看！有时间的话可以在城墙上走走……五千年的历史就在脚下）

珍贵文物太多了，开封府记名碑，大晟钟，还有很多有意思的文物，比如大长腿骆驼，手中捧小鸟？的唐代仕女俑和抱鸭子的小姑娘，历代钱币，精美的铜镜，同穴三兄弟？……水运仪象台很震撼！汴河遗址的海马瑞兽石刻只有照片，希望下次有机会能去参观。

开封博物馆除了珍贵文物，其实还有更多情怀，或许是一张照片，或许是一组雕塑，甚至一个地名……比如孟子见梁惠王（民为贵，社稷次之，君为轻），比如伊尹故里，比如曹植墓（才高八斗），比如信陵君，比如侯嬴井（夷门监者，窃符救赵，千秋二壮士，烜赫大梁城），比如李白杜甫高适相会于古吹台……无数风流总被雨打风吹去，无数历史掩埋于黄土之下，但我们后人总会铭记于心。"
